TransactionAmount,PreviousTransactionDate,TransactionType,Location,IP Address,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Target
858.88,1330.0,1.0,17.0,129.0,2.0,60.0,1,227.0,1.0,7015.46,1
61.370000000000005,200.0,1.0,8.0,465.0,1.0,75.0,2,164.0,1.0,4294.44,2
60.960000000000036,1711.0,1.0,7.0,238.0,-1.1102230246251565e-16,52.0,2,238.0,1.0,6189.24,2
64.20999999999998,48.000000000000114,1.0,29.0,93.0,-1.1102230246251565e-16,51.0,0,37.000000000000014,1.0,12540.18,2
523.02,791.0,1.0,17.0,74.0,2.0,53.0,2,83.0,1.0,4586.11,1
50.25999999999999,1810.0,1.0,19.0,453.0,1.0,65.0,2,164.0,1.0,1519.38,2
110.07999999999998,1874.0,1.0,11.0,317.0,1.0,19.0,3,95.0,1.0,1447.2600000000002,0
79.75999999999999,544.0,1.0,18.0,356.0,2.0,68.0,0,115.0,1.0,10278.75,2
68.62,1042.0,1.0,29.0,200.0,1.0,29.0,0,157.0,1.0,13891.47,2
72.68,1147.0,1.0,39.0,553.0,2.0,69.0,2,44.0,1.0,6216.77,2
354.76,774.0,1.0,11.0,459.0,1.0,51.0,0,279.0,1.0,10141.92,1
29.220000000000027,361.0,1.0,11.0,347.0,-1.1102230246251565e-16,27.0,1,69.0,1.0,7795.79,2
233.74,238.0,1.0,4.0,477.0,2.0,72.0,2,142.0,1.0,4749.54,1
471.84,1579.0,1.0,33.0,103.0,-1.1102230246251565e-16,18.0,3,138.0,1.0,1044.33,0
254.21,800.0,1.0,31.0,103.0,-1.1102230246251565e-16,48.0,1,46.0,1.0,2487.2,1
577.73,1813.0,1.0,38.0,568.0,-1.1102230246251565e-16,37.0,0,63.0,1.0,14977.99,1
170.26,1548.0,1.0,5.999999999999998,477.0,-1.1102230246251565e-16,27.0,3,265.0,1.0,1969.48,0
74.04000000000002,325.9999999999999,1.0,22.0,249.0,2.0,18.0,3,66.0,1.0,1690.23,0
197.18,730.0,1.0,40.0,256.0,2.0,28.0,1,135.0,1.0,3114.92,1
697.82,1904.0,1.0,27.0,181.0,2.0,44.0,1,153.0,1.0,6824.0,1
148.0,128.0,1.0,40.0,405.0,1.0,20.0,3,35.0,1.0,1488.65,0
22.25999999999999,172.0,1.0,35.0,330.0,1.0,19.0,3,56.0,1.0,5583.88,0
0.8600000000000705,251.0,1.0,7.0,68.0,-1.1102230246251565e-16,25.000000000000004,3,139.0,1.0,1357.2200000000003,0
757.1,132.0,1.0,1.0,110.0,1.0,65.0,0,203.0,1.0,10553.23,1
32.45999999999998,429.0,1.0,5.0,159.0,2.0,31.0,0,10.0,1.0,8656.18,2
20.639999999999986,634.0,1.0,5.0,286.0,1.0,21.999999999999996,3,58.99999999999999,1.0,949.3800000000001,0
662.11,183.0,1.0,1.0,125.0,1.0,23.0,3,219.0,1.0,1996.38,0
35.05000000000001,1569.0,1.0,4.0,51.0,1.0,30.0,0,105.0,1.0,14330.47,2
25.379999999999995,1708.0,1.0,21.0,302.0,1.0,57.0,1,66.0,1.0,8616.05,2
617.66,158.0000000000001,1.0,22.0,10.0,-1.1102230246251565e-16,41.0,1,40.0,1.0,5906.58,1
446.39,2023.0,1.0,15.0,156.0,-1.1102230246251565e-16,63.0,2,77.0,1.0,7863.6,1
377.92,318.0,1.0,33.0,229.0,1.0,33.0,1,204.0,1.0,2254.71,1
11.04000000000002,253.0,1.0,31.0,203.0,2.0,30.0,1,43.0,1.0,6983.04,2
275.46,1162.0,1.0,13.0,386.0,-1.1102230246251565e-16,36.0,0,67.0,1.0,9697.75,1
179.76,1101.0,1.0,30.0,271.0,2.0,78.0,2,81.0,1.0,5909.52,2
32.34000000000003,994.0,1.0,18.0,224.0,1.0,44.0,0,45.0,1.0,7847.62,2
273.92,1063.0,1.0,32.0,57.0,1.0,79.0,2,109.0,1.0,4543.56,1
388.98,1321.0,1.0,14.0,522.0,-1.1102230246251565e-16,23.0,3,155.0,1.0,1819.9099999999999,0
492.84,378.0000000000001,1.0,16.0,537.0,-1.1102230246251565e-16,25.000000000000004,3,38.0,1.0,577.6700000000001,0
148.85,1937.0,1.0,23.0,156.0,-1.1102230246251565e-16,57.0,0,25.0,1.0,7802.36,2
322.48,433.0000000000001,1.0,17.0,325.0,-1.1102230246251565e-16,27.0,3,57.0,1.0,1238.4300000000003,0
20.269999999999982,1967.0,1.0,24.0,550.0,1.0,18.0,3,22.0,1.0,796.3500000000004,0
55.860000000000014,131.0,1.0,39.0,298.0,2.0,39.0,1,68.0,1.0,5346.46,2
95.55000000000001,577.0,1.0,21.0,423.0,1.0,33.0,1,51.0,1.0,2434.74,2
477.07,1910.0,1.0,8.0,531.0,2.0,27.0,1,278.0,1.0,6568.07,1
21.410000000000025,1965.0,1.0,21.0,279.0,2.0,57.0,0,99.0,1.0,658.9099999999999,2
278.28,1583.0,1.0,17.0,140.0,1.0,28.0,3,26.0,1.0,1346.88,0
215.39,992.0,1.0,11.0,282.0,-1.1102230246251565e-16,27.0,3,216.0,1.0,1582.5500000000002,0
194.37,669.0,1.0,25.0,173.0,-1.1102230246251565e-16,66.0,0,161.0,1.0,14395.88,1
19.589999999999975,968.0,1.0,5.0,211.0,1.0,64.0,2,122.0,1.0,1061.69,2
81.35,134.0,1.0,15.0,314.0,2.0,41.0,1,103.0,1.0,7192.45,2
466.64,1410.0,1.0,19.0,87.0,-1.1102230246251565e-16,58.0,0,11.0,1.0,10915.11,1
472.48,354.0,1.0,27.0,30.0,1.0,55.0,1,87.0,1.0,7128.82,1
67.15,1875.0,1.0,16.0,267.0,2.0,59.0,0,14.0,1.0,9028.49,2
102.67000000000002,742.0,1.0,0.0,338.0,1.0,79.0,2,119.0,1.0,4656.94,2
453.49,2.0,1.0,39.0,416.0,1.0,66.0,0,147.0,1.0,6366.43,1
267.17,1341.0,1.0,39.0,179.0,-1.1102230246251565e-16,26.0,3,170.0,1.0,1382.62,0
111.25999999999999,1315.0,1.0,4.0,106.0,-1.1102230246251565e-16,66.0,0,43.0,1.0,14350.11,2
121.17000000000002,2093.0,1.0,31.0,155.0,-1.1102230246251565e-16,68.0,0,158.0,1.0,12990.77,2
213.28,2100.0,1.0,23.0,157.0,1.0,51.0,2,94.0,1.0,4835.91,1
187.88,1264.0,1.0,26.0,255.0,-1.1102230246251565e-16,60.0,1,180.0,1.0,2154.58,2
83.79000000000002,1641.0,1.0,26.0,66.00000000000003,-1.1102230246251565e-16,57.0,1,47.0,1.0,5061.3,2
99.16,371.0,1.0,37.0,546.0,2.0,79.0,2,202.0,1.0,2607.58,2
4.240000000000009,616.0,1.0,36.0,517.0,2.0,38.0,1,38.0,1.0,7822.73,2
135.85,1221.0,1.0,14.0,496.0,2.0,57.0,2,269.0,1.0,1480.3900000000003,0
368.53,540.0,1.0,33.0,385.0,1.0,68.0,0,34.0,1.0,13696.31,1
16.730000000000018,320.0000000000001,1.0,15.0,372.0,2.0,45.0,1,48.0,1.0,2202.62,2
317.12,2006.0,1.0,13.0,467.0,1.0,44.0,0,80.0,1.0,14409.74,1
476.63,1166.0,1.0,5.0,387.0,-1.1102230246251565e-16,79.0,2,115.0,1.0,4894.25,1
156.58,1486.0,1.0,32.0,438.0,1.0,24.0,3,160.0,1.0,8981.61,0
15.740000000000009,39.0,1.0,10.0,101.00000000000003,1.0,27.0,3,38.0,1.0,690.1599999999999,0
297.15,1648.0,1.0,31.0,73.0,2.0,76.0,2,178.0,1.0,5449.37,1
647.85,1968.0,1.0,29.0,581.0,1.0,36.0,0,121.0,1.0,13779.97,1
75.04000000000002,1185.0,1.0,12.0,453.0,-1.1102230246251565e-16,49.0,1,178.0,1.0,9648.6,2
273.92,727.0,1.0,41.0,13.0,2.0,28.0,3,35.0,1.0,1029.15,0
420.6,612.0,1.0,21.0,254.0,1.0,26.0,3,55.0,1.0,1778.75,0
213.55,528.0,1.0,4.0,181.0,-1.1102230246251565e-16,63.0,0,15.0,1.0,5238.37,1
309.56,888.0,1.0,5.0,475.0,2.0,58.0,0,147.0,1.0,972.04,1
77.25,2075.0,1.0,41.0,430.0,1.0,68.0,0,157.0,1.0,14077.97,2
146.92,1442.0,1.0,32.0,519.0,-1.1102230246251565e-16,64.0,2,272.0,1.0,3990.6,2
126.6,832.0,1.0,35.0,357.0,1.0,21.999999999999996,3,146.0,1.0,961.6499999999996,0
101.34000000000003,393.0,1.0,4.0,134.0,-1.1102230246251565e-16,24.0,3,46.0,1.0,703.2600000000002,0
184.97,1019.0,1.0,10.0,115.0,1.0,58.0,0,268.0,1.0,1156.67,2
451.15,350.0,1.0,7.0,302.0,-1.1102230246251565e-16,46.0,1,175.0,1.0,1356.4700000000003,1
880.04,1755.0,1.0,34.0,499.0,-1.1102230246251565e-16,25.000000000000004,3,29.0,1.0,261.97000000000025,0
95.74999999999997,1105.0,1.0,20.0,264.0,1.0,31.0,1,169.0,1.0,337.6199999999999,0
98.03,2049.0,1.0,12.0,443.0,1.0,54.0,1,165.0,1.0,6323.45,2
617.66,270.9999999999999,1.0,4.0,393.0,-1.1102230246251565e-16,42.0,1,128.0,1.0,7155.95,1
888.57,943.0,1.0,35.0,273.0,2.0,62.0,2,102.0,1.0,7896.14,1
107.48000000000002,1972.0,1.0,29.0,428.0,1.0,21.999999999999996,3,129.0,1.0,591.2299999999996,0
36.56999999999999,1242.0,1.0,29.0,358.0,-1.1102230246251565e-16,62.0,2,69.0,1.0,2583.07,2
575.62,938.0,1.0,28.0,55.0,2.0,43.0,0,129.0,1.0,234.40999999999985,1
84.88999999999999,808.0,1.0,38.0,301.0,-1.1102230246251565e-16,37.0,1,70.0,1.0,4735.61,2
109.30000000000001,1217.0,1.0,13.0,568.0,1.0,56.0,0,27.0,1.0,13510.11,2
230.08,678.0,1.0,2.0,574.0,2.0,79.0,2,124.0,1.0,4466.1,1
361.92,287.0,1.0,11.0,372.0,-1.1102230246251565e-16,54.0,2,111.0,1.0,7474.31,1
122.44999999999999,86.0,1.0,27.0,63.99999999999997,1.0,46.0,0,98.0,1.0,7255.49,2
642.53,1288.0,1.0,23.0,447.0,-1.1102230246251565e-16,65.0,0,128.0,1.0,11417.91,1
11.45999999999998,1616.0,1.0,5.999999999999998,344.0,2.0,67.0,2,73.0,1.0,6628.75,2
65.32,1771.0,1.0,23.0,413.0,-1.1102230246251565e-16,28.0,3,54.0,1.0,9165.02,2
85.31,2007.0,1.0,18.0,433.0,-1.1102230246251565e-16,62.0,2,27.0,1.0,6095.65,2
726.61,1774.0,1.0,31.0,327.0,-1.1102230246251565e-16,18.0,3,277.0,1.0,1008.7600000000002,0
130.4,545.0,1.0,33.0,187.0,1.0,45.0,1,63.0,1.0,4381.24,2
68.1,0.0,1.0,25.0,575.0,-1.1102230246251565e-16,20.0,3,47.0,1.0,1382.8000000000002,0
65.25999999999999,2004.0,1.0,34.0,517.0,1.0,26.0,3,72.0,1.0,7380.63,2
191.62,1190.0,1.0,17.0,191.0,1.0,63.0,0,51.0,1.0,1981.67,2
212.88,792.0,1.0,14.0,237.0,2.0,39.0,0,122.0,1.0,7036.72,1
88.37999999999997,98.0,1.0,41.0,259.0,-1.1102230246251565e-16,30.0,1,138.0,1.0,3707.82,2
390.09,1617.0,1.0,12.0,439.0,2.0,26.0,1,49.0,1.0,2617.23,1
48.28999999999999,1553.0,1.0,36.0,355.0,2.0,37.0,1,242.0,1.0,8883.4,2
333.83,1205.0,1.0,14.0,71.0,-1.1102230246251565e-16,63.0,2,135.0,1.0,1660.6599999999999,1
100.26999999999995,1093.0,1.0,24.0,122.0,2.0,79.0,2,51.0,1.0,4309.9,2
44.53999999999999,1659.0,1.0,35.0,538.0,-1.1102230246251565e-16,31.0,1,164.0,1.0,362.39999999999964,2
82.17000000000002,2046.0,1.0,13.0,85.0,1.0,28.0,3,21.0,1.0,1913.06,0
447.41999999999996,2040.0,1.0,5.0,332.0,2.0,32.0,1,65.0,1.0,6133.22,1
192.73,1666.0,1.0,25.0,235.0,1.0,71.0,2,157.0,1.0,2037.75,2
7.819999999999993,59.0,1.0,4.0,418.0,-1.1102230246251565e-16,36.0,1,273.0,1.0,2240.49,2
79.43,1163.0,1.0,9.0,120.0,-1.1102230246251565e-16,74.0,2,72.0,1.0,6579.37,2
386.97,175.0,1.0,33.0,23.0,1.0,58.0,2,137.0,1.0,1876.35,1
51.22,1040.0,1.0,14.0,444.0,1.0,23.0,3,82.0,1.0,1664.5900000000001,0
256.05,898.0,1.0,26.0,411.0,-1.1102230246251565e-16,54.0,2,35.0,1.0,6910.18,1
7.7900000000000205,967.0,1.0,20.0,355.0,1.0,34.0,0,298.0,1.0,1319.85,2
233.71,1597.0,1.0,21.0,398.0,1.0,63.0,0,11.0,1.0,6095.5,1
176.37,85.0,1.0,4.0,79.0,1.0,55.0,2,126.0,1.0,2420.86,2
86.41,514.0,1.0,14.0,204.0,-1.1102230246251565e-16,75.0,2,125.0,1.0,3128.71,2
21.569999999999993,1731.0,1.0,37.0,97.99999999999997,-1.1102230246251565e-16,54.0,2,71.0,1.0,7587.48,2
82.67000000000002,1346.0,1.0,25.0,242.0,1.0,26.0,3,46.0,1.0,290.59000000000015,0
543.47,1292.0,1.0,20.0,174.0,-1.1102230246251565e-16,18.0,3,122.0,1.0,6165.03,0
47.47999999999999,292.0,1.0,12.0,283.0,1.0,24.0,3,66.0,1.0,585.5200000000004,0
64.92000000000002,793.0,1.0,1.0,245.0,1.0,58.0,1,236.0,1.0,5481.76,2
3.8000000000000114,1211.0,1.0,5.0,527.0,2.0,65.0,0,174.0,1.0,5766.96,2
22.54000000000002,1377.0,1.0,12.0,177.0,2.0,26.0,1,42.0,1.0,7139.11,2
167.47,1955.0,1.0,34.0,221.0,-1.1102230246251565e-16,35.0,1,103.0,1.0,2293.13,2
390.77,1743.0,1.0,32.0,232.0,2.0,44.0,0,34.0,1.0,5500.56,1
508.16,521.0,1.0,23.0,506.0,-1.1102230246251565e-16,39.0,1,131.0,1.0,5609.44,1
332.33,986.0,1.0,18.0,453.0,-1.1102230246251565e-16,27.0,3,101.0,1.0,192.6300000000001,0
362.09,352.0,1.0,27.0,248.0,1.0,32.0,1,31.0,1.0,6590.28,1
42.579999999999984,196.0,1.0,38.0,335.0,2.0,30.0,0,80.0,1.0,13485.0,2
248.66,189.0,1.0,5.999999999999998,221.0,2.0,28.0,1,113.0,1.0,2571.39,0
61.77000000000001,1573.0,1.0,5.0,461.0,1.0,56.0,0,49.0,1.0,12352.2,2
268.92,1287.0,1.0,5.999999999999998,294.0,1.0,29.0,1,148.0,1.0,8765.38,1
125.14000000000001,1367.0,1.0,3.0,439.0,1.0,20.0,3,31.0,1.0,1845.1800000000003,0
47.599999999999994,326.9999999999999,1.0,2.0,188.0,2.0,53.0,1,115.0,1.0,1382.5100000000002,2
592.82,1481.0,1.0,22.0,270.0,2.0,74.0,2,248.0,1.0,7508.98,1
372.5,1675.0,1.0,26.0,313.0,-1.1102230246251565e-16,21.999999999999996,3,211.0,1.0,3901.82,0
4.720000000000027,609.0,1.0,13.0,433.0,1.0,32.0,1,20.0,1.0,4792.01,2
144.93,769.0,1.0,14.0,113.0,1.0,42.0,1,74.0,1.0,6887.52,2
316.56,1380.0,1.0,10.0,81.99999999999997,2.0,28.0,1,261.0,1.0,8643.51,1
421.25,27.0,1.0,13.0,157.0,2.0,25.000000000000004,3,66.0,1.0,7174.69,1
185.71,1235.0,1.0,41.0,390.0,1.0,48.0,1,194.0,1.0,2679.91,2
297.03,1444.0,1.0,2.0,290.0,2.0,61.0,2,151.0,1.0,1088.62,1
99.51999999999998,585.0,1.0,36.0,366.0,-1.1102230246251565e-16,52.0,1,127.0,1.0,3798.09,2
139.69,957.0,1.0,16.0,132.0,2.0,52.0,1,180.0,1.0,9567.94,2
112.72,503.0,1.0,42.0,257.0,1.0,31.0,0,17.0,1.0,9630.0,2
568.88,228.0,1.0,26.0,332.0,1.0,19.0,3,105.0,1.0,1307.8599999999997,0
189.03,637.0,1.0,28.0,421.0,-1.1102230246251565e-16,28.0,3,50.0,1.0,1916.46,0
189.08,434.0000000000001,1.0,24.0,325.0,1.0,68.0,0,238.0,1.0,10790.8,2
283.15,1272.0,1.0,3.0,401.0,2.0,24.0,3,180.0,1.0,603.79,0
151.82,1119.0,1.0,5.999999999999998,191.0,-1.1102230246251565e-16,51.0,2,105.0,1.0,2197.12,2
438.59,1753.0,1.0,38.0,273.0,2.0,37.0,1,103.0,1.0,8994.39,1
501.15,1326.0,1.0,31.0,232.0,1.0,47.0,1,208.0,1.0,8821.84,1
8.949999999999989,1600.0,1.0,28.0,28.0,2.0,76.0,2,102.0,1.0,3299.84,2
173.6,1930.0,1.0,2.0,147.0,2.0,21.0,3,160.0,1.0,421.4399999999996,0
149.4,693.0,1.0,5.999999999999998,151.0,-1.1102230246251565e-16,53.0,2,123.0,1.0,1035.2200000000007,2
724.18,192.0,1.0,13.0,15.0,1.0,41.0,0,134.0,1.0,10922.78,1
124.98000000000002,307.0,1.0,42.0,414.0,-1.1102230246251565e-16,24.0,3,78.0,1.0,642.0,0
487.32,1700.0,1.0,18.0,399.0,1.0,52.0,0,164.0,1.0,7707.96,1
205.65,1108.0,1.0,15.0,163.0,1.0,62.0,2,144.0,1.0,3582.16,1
39.40999999999997,1909.0,1.0,21.0,469.0,1.0,25.000000000000004,3,132.0,1.0,921.9099999999999,0
254.0,762.0,1.0,26.0,445.0,1.0,35.0,0,63.0,1.0,5788.53,1
436.8,1845.0,1.0,15.0,150.0,1.0,36.0,1,213.0,1.0,4515.43,1
224.73,222.0,1.0,24.0,377.0,1.0,76.0,2,63.0,1.0,7551.89,1
132.41999999999996,1154.0,1.0,10.0,307.0,-1.1102230246251565e-16,18.0,3,164.0,1.0,726.3900000000003,0
83.16,1304.0,1.0,20.0,433.0,-1.1102230246251565e-16,61.0,2,177.0,1.0,3065.87,2
615.58,1543.0,1.0,17.0,204.0,-1.1102230246251565e-16,42.0,0,133.0,1.0,14343.0,1
7.949999999999989,49.000000000000114,1.0,31.0,11.0,-1.1102230246251565e-16,79.0,2,65.0,1.0,5631.2,2
499.48,102.00000000000011,1.0,5.0,297.0,-1.1102230246251565e-16,24.0,3,133.0,1.0,1242.62,0
138.82,1655.0,1.0,13.0,544.0,2.0,77.0,2,53.0,1.0,3100.2200000000003,2
292.08,2121.0,1.0,8.0,346.0,-1.1102230246251565e-16,72.0,2,32.0,1.0,7950.48,1
63.97999999999999,1742.0,1.0,3.0,234.0,2.0,54.0,0,258.0,1.0,7954.12,2
235.21,1663.0,1.0,4.0,22.0,1.0,67.0,0,74.0,1.0,5946.61,1
201.73,1426.0,1.0,3.0,337.0,2.0,57.0,1,78.0,1.0,6650.71,1
161.31,1452.0,1.0,26.0,394.0,-1.1102230246251565e-16,28.0,3,13.0,1.0,1268.67,0
18.410000000000025,1952.0,1.0,1.0,469.0,1.0,53.0,0,168.0,1.0,8287.54,2
290.02,1552.0,1.0,25.0,219.0,1.0,55.0,1,246.0,1.0,4746.71,1
48.04999999999998,780.0,1.0,27.0,76.0,1.0,27.0,1,38.0,1.0,5334.97,2
359.42,840.0,1.0,3.0,361.0,1.0,55.0,0,30.0,1.0,1765.4499999999998,1
32.90999999999997,702.0,1.0,13.0,459.0,2.0,19.0,3,255.0,1.0,427.3000000000002,0
31.810000000000002,566.0,1.0,13.0,131.0,2.0,51.0,2,149.0,1.0,1406.6,2
220.2,1453.0,1.0,4.0,362.0,2.0,28.0,3,102.0,1.0,1075.15,0
141.91,114.0,1.0,24.0,149.0,1.0,23.0,3,49.0,1.0,791.9700000000003,0
95.82999999999998,1948.0,1.0,42.0,91.0,2.0,27.0,3,91.0,1.0,1726.4,0
50.74999999999997,1300.0,1.0,4.0,164.0,-1.1102230246251565e-16,62.0,0,185.0,1.0,8271.47,2
185.07,2055.0,1.0,7.0,516.0,1.0,21.999999999999996,3,159.0,1.0,636.4200000000001,0
293.54,90.0,1.0,34.0,172.0,2.0,40.0,1,45.0,1.0,2290.1,1
285.26,1764.0,1.0,1.0,491.0,-1.1102230246251565e-16,28.0,3,93.0,1.0,167.72000000000025,0
743.03,1184.0,1.0,27.0,513.0,-1.1102230246251565e-16,50.0,1,174.0,1.0,4111.38,1
231.92,1095.0,1.0,16.0,436.0,-1.1102230246251565e-16,66.0,0,12.0,1.0,5715.08,1
81.07999999999998,1508.0,1.0,29.0,63.99999999999997,-1.1102230246251565e-16,58.0,1,56.0,1.0,7788.91,2
211.91,1496.0,1.0,16.0,197.0,2.0,20.0,3,181.0,1.0,927.4700000000003,0
17.20999999999998,2090.0,1.0,29.0,63.99999999999997,2.0,23.0,3,219.0,1.0,914.1599999999999,0
38.370000000000005,1392.0,1.0,35.0,98.99999999999997,-1.1102230246251565e-16,63.0,0,135.0,1.0,8647.04,2
269.79,1592.0,1.0,38.0,539.0,-1.1102230246251565e-16,52.0,1,17.0,1.0,1292.1,1
605.42,942.0,1.0,23.0,367.0,-1.1102230246251565e-16,21.0,3,33.0,1.0,392.34000000000015,0
862.34,829.0,1.0,18.0,442.0,1.0,57.0,0,72.0,1.0,9903.48,1
36.97000000000003,1336.0,1.0,41.0,222.0,1.0,41.0,1,79.0,1.0,2850.92,2
137.59,15.0,1.0,26.0,181.0,-1.1102230246251565e-16,30.0,0,95.0,1.0,10679.67,2
430.98,1634.0,1.0,3.0,204.0,1.0,24.0,3,93.0,1.0,569.25,0
13.870000000000005,2018.0,1.0,31.0,404.0,1.0,24.0,3,20.0,1.0,954.8299999999999,0
302.82,1779.0,1.0,17.0,524.0,-1.1102230246251565e-16,36.0,1,175.0,1.0,9384.54,1
406.81,1980.0,1.0,27.0,317.0,2.0,66.0,2,84.0,1.0,1968.3599999999997,1
256.3,559.0,1.0,27.0,90.0,2.0,53.0,2,172.0,1.0,4203.05,1
95.78000000000003,495.0,1.0,1.0,358.0,2.0,21.999999999999996,3,27.0,1.0,271.6400000000003,0
903.19,1073.0,1.0,12.0,220.0,2.0,21.999999999999996,3,65.0,1.0,8627.08,1
847.45,972.0,1.0,17.0,147.0,1.0,28.0,3,175.0,1.0,422.3199999999997,0
18.45999999999998,1862.0,1.0,5.0,195.0,1.0,68.0,2,213.0,1.0,6381.6,2
603.23,1343.0,1.0,11.0,407.0,1.0,28.0,3,48.0,1.0,117.97999999999956,0
414.77,2133.0,1.0,37.0,443.0,2.0,29.0,0,274.0,1.0,5599.81,1
886.19,1323.0,1.0,7.0,54.0,1.0,61.0,2,69.0,1.0,7904.24,1
440.03,1935.0,1.0,38.0,448.0,2.0,49.0,1,88.0,1.0,1490.44,1
76.38999999999996,79.0,1.0,10.0,101.00000000000003,1.0,18.0,3,219.0,1.0,5976.0,0
6.029999999999973,1259.0,1.0,5.999999999999998,552.0,1.0,76.0,2,70.0,1.0,3290.72,2
249.34,1301.0,1.0,5.0,148.0,-1.1102230246251565e-16,26.0,1,197.0,1.0,3030.97,1
421.52,1302.0,1.0,38.0,226.0,1.0,20.0,3,67.0,1.0,369.8599999999997,0
189.77,343.0,1.0,33.0,57.0,1.0,58.0,1,24.0,1.0,6570.36,2
73.19,1684.0,1.0,1.0,148.0,1.0,76.0,2,213.0,1.0,2264.98,2
30.519999999999982,788.0,1.0,17.0,16.0,1.0,62.0,0,122.0,1.0,12327.74,2
170.24,882.0,1.0,37.0,435.0,1.0,62.0,2,133.0,1.0,5172.99,2
56.620000000000005,360.0,1.0,2.0,438.0,1.0,54.0,0,121.0,1.0,8981.1,2
53.139999999999986,644.0,1.0,19.0,53.0,-1.1102230246251565e-16,34.0,0,70.0,1.0,7915.0,2
587.23,1207.0,1.0,29.0,449.0,2.0,27.0,3,144.0,1.0,500.84000000000015,0
135.15,476.0,1.0,7.0,517.0,2.0,72.0,2,50.0,1.0,5878.14,2
39.48000000000002,833.0,1.0,29.0,149.0,-1.1102230246251565e-16,56.0,2,38.0,1.0,5889.51,2
451.68,629.0,1.0,15.0,326.0,2.0,33.0,1,15.0,1.0,4381.54,1
427.69,519.0,1.0,33.0,365.0,-1.1102230246251565e-16,43.0,1,236.0,1.0,2443.54,1
254.86,148.0,1.0,4.0,471.0,1.0,23.0,3,102.0,1.0,699.8999999999996,0
190.17,923.0,1.0,3.0,137.0,-1.1102230246251565e-16,49.0,0,265.0,1.0,12893.85,2
93.22,572.0,1.0,5.0,507.0,2.0,52.0,2,52.0,1.0,1014.6300000000001,0
641.06,2009.0,1.0,7.0,54.0,-1.1102230246251565e-16,23.0,3,25.0,1.0,1602.13,0
836.45,338.0,1.0,41.0,157.0,2.0,61.0,2,63.0,1.0,1731.8900000000003,1
609.52,1188.0,1.0,42.0,76.0,-1.1102230246251565e-16,78.0,2,169.0,1.0,3485.03,1
100.00999999999999,1039.0,1.0,30.0,539.0,-1.1102230246251565e-16,50.0,0,63.0,1.0,6393.12,2
111.07999999999998,764.0,1.0,5.999999999999998,223.0,2.0,70.0,0,83.0,1.0,7037.34,2
78.62,1200.0,1.0,28.0,532.0,1.0,32.0,0,52.0,1.0,1360.85,2
333.97,490.0,1.0,14.0,584.0,1.0,52.0,0,45.0,1.0,5237.36,1
30.870000000000005,1103.0,1.0,14.0,395.0,-1.1102230246251565e-16,33.0,0,295.0,1.0,14348.65,2
710.43,414.0,1.0,36.0,255.0,2.0,67.0,2,115.0,1.0,5625.55,1
220.23,1503.0,1.0,25.0,259.0,-1.1102230246251565e-16,41.0,1,48.0,1.0,3438.02,1
27.279999999999973,2082.0,1.0,1.0,270.0,-1.1102230246251565e-16,29.0,0,96.0,1.0,10668.24,2
101.51999999999998,1256.0,1.0,40.0,489.0,-1.1102230246251565e-16,49.0,1,98.0,1.0,2018.9,2
162.65,746.0,1.0,27.0,41.0,-1.1102230246251565e-16,59.0,1,147.0,1.0,9500.95,2
10.519999999999982,1136.0,1.0,18.0,1.0,-1.1102230246251565e-16,55.0,2,30.0,1.0,2472.99,2
270.72,512.0,1.0,20.0,126.0,1.0,38.0,0,37.000000000000014,1.0,6522.47,1
247.58,849.0,1.0,35.0,389.0,-1.1102230246251565e-16,39.0,1,152.0,1.0,778.7399999999998,1
109.91,677.0,1.0,39.0,217.0,1.0,38.0,0,90.0,1.0,12896.06,2
224.28,267.0000000000001,1.0,5.999999999999998,256.0,2.0,64.0,2,68.0,1.0,5767.51,1
608.79,1781.0,1.0,13.0,165.0,2.0,55.0,1,157.0,1.0,2991.17,1
203.34,2062.0,1.0,31.0,503.0,-1.1102230246251565e-16,60.0,0,66.0,1.0,13586.99,1
90.88,1871.0,1.0,7.0,222.0,-1.1102230246251565e-16,26.0,1,284.0,1.0,7117.35,2
393.92,771.0,1.0,22.0,114.0,1.0,72.0,2,47.0,1.0,7318.64,1
19.389999999999986,1852.0,1.0,7.0,303.0,-1.1102230246251565e-16,43.0,0,45.0,1.0,9847.6,2
289.05,924.0,1.0,27.0,220.0,-1.1102230246251565e-16,75.0,2,116.0,1.0,5683.49,1
46.110000000000014,509.0,1.0,37.0,84.00000000000003,2.0,33.0,0,233.0,1.0,5225.73,2
335.5,1283.0,1.0,34.0,23.0,-1.1102230246251565e-16,63.0,2,47.0,1.0,6445.4,1
388.07,1425.0,1.0,39.0,426.0,2.0,24.0,3,68.0,1.0,289.71000000000004,0
787.4100000000001,971.0,1.0,22.0,145.0,2.0,25.000000000000004,3,39.0,1.0,300.8699999999999,0
22.30000000000001,680.0,1.0,30.0,90.0,-1.1102230246251565e-16,21.0,3,90.0,1.0,1200.35,0
203.12,107.99999999999989,1.0,38.0,518.0,-1.1102230246251565e-16,56.0,2,181.0,1.0,1562.3900000000003,0
0.2599999999999909,1887.0,1.0,28.0,480.0,2.0,20.0,3,173.0,1.0,1833.67,0
